,Market,Date,Grade,Arrivals,Unit,Min,Max,Modal
158,RAMANAGARA,24/01/2020,AVERAGE,4,Quintal,3600.0,4000.0,3800.0
159,RAMANAGARA,27/01/2020,AVERAGE,6,Quintal,4000.0,5000.0,4500.0
160,RAMANAGARA,28/01/2020,AVERAGE,4,Quintal,4000.0,4800.0,4400.0
161,RAMANAGARA,29/01/2020,AVERAGE,6,Quintal,3800.0,4200.0,4000.0
162,RAMANAGARA,30/01/2020,AVERAGE,4,Quintal,4000.0,4400.0,4200.0
163,RAMANAGARA,31/01/2020,AVERAGE,6,Quintal,3800.0,4000.0,3900.0
164,BANGARPET,01/02/2020,AVERAGE,2,Quintal,1500.0,2000.0,1800.0
165,BANGARPET,03/02/2020,AVERAGE,4,Quintal,1500.0,2000.0,1800.0
166,BANGARPET,04/02/2020,AVERAGE,5,Quintal,1500.0,1800.0,1600.0
167,BANGARPET,05/02/2020,AVERAGE,2,Quintal,1500.0,2200.0,2000.0
168,BANGARPET,06/02/2020,AVERAGE,1,Quintal,1600.0,2300.0,2000.0
169,BANGARPET,07/02/2020,AVERAGE,1,Quintal,1300.0,2000.0,1600.0
170,BANGARPET,08/02/2020,AVERAGE,1,Quintal,2000.0,2800.0,2500.0
171,BANGARPET,10/02/2020,AVERAGE,2,Quintal,2000.0,2500.0,2200.0
172,BANGARPET,11/02/2020,AVERAGE,4,Quintal,2000.0,2500.0,2200.0
173,BANGARPET,12/02/2020,AVERAGE,3,Quintal,2000.0,2500.0,2300.0
174,BANGARPET,14/02/2020,AVERAGE,3,Quintal,2000.0,2500.0,2200.0
175,BANGARPET,15/02/2020,AVERAGE,1,Quintal,2000.0,2500.0,2200.0
176,BANGARPET,17/02/2020,AVERAGE,2,Quintal,1500.0,2500.0,2000.0
177,BANGARPET,18/02/2020,AVERAGE,1,Quintal,1800.0,2000.0,1900.0
178,BANGARPET,19/02/2020,AVERAGE,2,Quintal,1200.0,2000.0,1800.0
179,BANGARPET,21/02/2020,AVERAGE,2,Quintal,1500.0,1800.0,1600.0
180,BANGARPET,28/02/2020,AVERAGE,2,Quintal,1200.0,1500.0,1300.0
181,BANGARPET,29/02/2020,AVERAGE,1,Quintal,1500.0,1800.0,1600.0
182,BINNY MILL (F&V),01/02/2020,AVERAGE,372,Quintal,3000.0,3600.0,3300.0
183,BINNY MILL (F&V),03/02/2020,AVERAGE,326,Quintal,3000.0,3500.0,3200.0
184,BINNY MILL (F&V),04/02/2020,AVERAGE,349,Quintal,3000.0,3500.0,3200.0
185,BINNY MILL (F&V),05/02/2020,AVERAGE,251,Quintal,3000.0,3400.0,3200.0
186,BINNY MILL (F&V),06/02/2020,AVERAGE,503,Quintal,3000.0,3400.0,3200.0
187,BINNY MILL (F&V),07/02/2020,AVERAGE,421,Quintal,2600.0,3000.0,2800.0
188,BINNY MILL (F&V),10/02/2020,AVERAGE,375,Quintal,2600.0,3000.0,2800.0
189,BINNY MILL (F&V),11/02/2020,AVERAGE,443,Quintal,2400.0,3000.0,2800.0
190,BINNY MILL (F&V),12/02/2020,AVERAGE,297,Quintal,2800.0,3500.0,3200.0
191,BINNY MILL (F&V),13/02/2020,AVERAGE,325,Quintal,3500.0,5500.0,4500.0
192,BINNY MILL (F&V),14/02/2020,AVERAGE,463,Quintal,4000.0,5500.0,4500.0
193,BINNY MILL (F&V),15/02/2020,AVERAGE,388,Quintal,4500.0,5500.0,5000.0
194,BINNY MILL (F&V),17/02/2020,AVERAGE,391,Quintal,3500.0,4500.0,4000.0
195,BINNY MILL (F&V),18/02/2020,AVERAGE,475,Quintal,3500.0,4500.0,4000.0
196,BINNY MILL (F&V),19/02/2020,AVERAGE,389,Quintal,3500.0,4500.0,4000.0
197,BINNY MILL (F&V),20/02/2020,AVERAGE,551,Quintal,3000.0,4000.0,3500.0
198,BINNY MILL (F&V),24/02/2020,AVERAGE,833,Quintal,3000.0,4000.0,3500.0
199,BINNY MILL (F&V),25/02/2020,AVERAGE,408,Quintal,2800.0,3200.0,3000.0
200,BINNY MILL (F&V),26/02/2020,AVERAGE,384,Quintal,2600.0,3000.0,2800.0
201,BINNY MILL (F&V),27/02/2020,AVERAGE,73,Quintal,2000.0,2400.0,2200.0
202,BINNY MILL (F&V),28/02/2020,AVERAGE,263,Quintal,2000.0,2500.0,2300.0
203,BINNY MILL (F&V),29/02/2020,AVERAGE,370,Quintal,2000.0,2600.0,2300.0
204,C.R.NAGAR,01/02/2020,AVERAGE,1,Quintal,2500.0,3000.0,2900.0
205,C.R.NAGAR,03/02/2020,AVERAGE,1,Quintal,2500.0,3000.0,2800.0
206,C.R.NAGAR,04/02/2020,AVERAGE,1,Quintal,3000.0,3200.0,3100.0
207,C.R.NAGAR,05/02/2020,AVERAGE,1,Quintal,2700.0,3500.0,3400.0
208,C.R.NAGAR,06/02/2020,AVERAGE,1,Quintal,1700.0,3000.0,2500.0
209,C.R.NAGAR,10/02/2020,AVERAGE,1,Quintal,1600.0,2200.0,2000.0
210,C.R.NAGAR,12/02/2020,AVERAGE,1,Quintal,1500.0,2600.0,2500.0
211,C.R.NAGAR,13/02/2020,AVERAGE,1,Quintal,1300.0,3000.0,2500.0
212,C.R.NAGAR,14/02/2020,AVERAGE,1,Quintal,1500.0,2000.0,1800.0
213,C.R.NAGAR,15/02/2020,AVERAGE,1,Quintal,1000.0,2600.0,2000.0
214,C.R.NAGAR,17/02/2020,AVERAGE,1,Quintal,1100.0,2000.0,1600.0
215,C.R.NAGAR,18/02/2020,AVERAGE,1,Quintal,1000.0,1600.0,1500.0
216,C.R.NAGAR,20/02/2020,AVERAGE,1,Quintal,1000.0,2100.0,2000.0
217,C.R.NAGAR,22/02/2020,AVERAGE,1,Quintal,2000.0,2500.0,2200.0
218,C.R.NAGAR,28/02/2020,AVERAGE,1,Quintal,1800.0,2500.0,2000.0
219,C.R.NAGAR,29/02/2020,AVERAGE,1,Quintal,1500.0,3500.0,3000.0
220,CHICKBALLAPUR,01/02/2020,AVERAGE,75,Quintal,2000.0,2400.0,2100.0
221,CHICKBALLAPUR,02/02/2020,AVERAGE,92,Quintal,2000.0,2500.0,2300.0
222,CHICKBALLAPUR,03/02/2020,AVERAGE,65,Quintal,2000.0,2500.0,2300.0
223,CHICKBALLAPUR,04/02/2020,AVERAGE,75,Quintal,2500.0,2700.0,2600.0
224,CHICKBALLAPUR,05/02/2020,AVERAGE,65,Quintal,2000.0,2500.0,2300.0
225,CHICKBALLAPUR,07/02/2020,AVERAGE,75,Quintal,2600.0,2800.0,2700.0
226,CHICKBALLAPUR,08/02/2020,AVERAGE,65,Quintal,2600.0,2800.0,2650.0
227,CHICKBALLAPUR,09/02/2020,AVERAGE,80,Quintal,2300.0,2400.0,2350.0
228,CHICKBALLAPUR,10/02/2020,AVERAGE,50,Quintal,2200.0,2400.0,2250.0
229,CHICKBALLAPUR,11/02/2020,AVERAGE,65,Quintal,2300.0,2400.0,2350.0
230,CHICKBALLAPUR,12/02/2020,AVERAGE,60,Quintal,2000.0,2400.0,2200.0
231,CHICKBALLAPUR,14/02/2020,AVERAGE,90,Quintal,2000.0,2400.0,2300.0
232,CHICKBALLAPUR,15/02/2020,AVERAGE,65,Quintal,2000.0,2400.0,2300.0
233,CHICKBALLAPUR,16/02/2020,AVERAGE,80,Quintal,2200.0,2400.0,2250.0
234,CHICKBALLAPUR,17/02/2020,AVERAGE,60,Quintal,2000.0,2300.0,2200.0
235,CHICKBALLAPUR,18/02/2020,AVERAGE,95,Quintal,2000.0,2300.0,2100.0
236,CHICKBALLAPUR,19/02/2020,AVERAGE,70,Quintal,1500.0,1800.0,1600.0
237,CHICKBALLAPUR,21/02/2020,AVERAGE,85,Quintal,1500.0,1800.0,1700.0
