,Market,Date,Grade,Arrivals,Unit,Min,Max,Modal
91,CHICKBALLAPUR,13/01/2020,AVERAGE,20,Quintal,1800.0,3000.0,2000.0
92,CHICKBALLAPUR,14/01/2020,AVERAGE,32,Quintal,1400.0,2500.0,2000.0
93,CHICKBALLAPUR,17/01/2020,AVERAGE,75,Quintal,1500.0,1800.0,1700.0
94,CHICKBALLAPUR,18/01/2020,AVERAGE,32,Quintal,1500.0,1800.0,1600.0
95,CHICKBALLAPUR,19/01/2020,AVERAGE,34,Quintal,1800.0,3000.0,2500.0
96,CHICKBALLAPUR,20/01/2020,AVERAGE,22,Quintal,1800.0,2800.0,2400.0
97,CHICKBALLAPUR,21/01/2020,AVERAGE,28,Quintal,1520.0,2500.0,2000.0
98,CHICKBALLAPUR,22/01/2020,AVERAGE,26,Quintal,1500.0,2500.0,2000.0
99,CHICKBALLAPUR,24/01/2020,AVERAGE,8,Quintal,1500.0,2500.0,2000.0
100,CHICKBALLAPUR,25/01/2020,AVERAGE,7,Quintal,1500.0,2000.0,1800.0
101,CHICKBALLAPUR,26/01/2020,AVERAGE,24,Quintal,1800.0,2500.0,2200.0
102,CHICKBALLAPUR,27/01/2020,AVERAGE,19,Quintal,1800.0,2500.0,2000.0
103,CHICKBALLAPUR,28/01/2020,AVERAGE,14,Quintal,1800.0,2500.0,2000.0
104,CHICKBALLAPUR,29/01/2020,AVERAGE,16,Quintal,1800.0,3000.0,2500.0
105,CHICKBALLAPUR,31/01/2020,AVERAGE,37,Quintal,1800.0,3000.0,2500.0
106,DODDABALLAPUR,01/01/2020,AVERAGE,5,Quintal,2500.0,3500.0,3000.0
107,DODDABALLAPUR,02/01/2020,AVERAGE,3,Quintal,2000.0,3000.0,2500.0
108,DODDABALLAPUR,03/01/2020,AVERAGE,3,Quintal,2500.0,3500.0,3000.0
109,DODDABALLAPUR,04/01/2020,AVERAGE,4,Quintal,2800.0,3600.0,3200.0
110,DODDABALLAPUR,06/01/2020,AVERAGE,4,Quintal,2500.0,3500.0,3000.0
111,DODDABALLAPUR,07/01/2020,AVERAGE,4,Quintal,2800.0,3600.0,3200.0
112,DODDABALLAPUR,08/01/2020,AVERAGE,3,Quintal,2500.0,3500.0,3000.0
113,DODDABALLAPUR,09/01/2020,AVERAGE,4,Quintal,2700.0,3500.0,3100.0
114,DODDABALLAPUR,10/01/2020,AVERAGE,3,Quintal,2800.0,3600.0,3200.0
115,DODDABALLAPUR,13/01/2020,AVERAGE,3,Quintal,2800.0,3400.0,3200.0
116,DODDABALLAPUR,14/01/2020,AVERAGE,3,Quintal,2000.0,3000.0,2500.0
117,DODDABALLAPUR,16/01/2020,AVERAGE,3,Quintal,2500.0,3500.0,3000.0
118,DODDABALLAPUR,17/01/2020,AVERAGE,3,Quintal,2500.0,3500.0,3000.0
119,DODDABALLAPUR,18/01/2020,AVERAGE,4,Quintal,2500.0,3500.0,3000.0
120,DODDABALLAPUR,20/01/2020,AVERAGE,4,Quintal,2500.0,3500.0,3000.0
121,DODDABALLAPUR,21/01/2020,AVERAGE,3,Quintal,2000.0,3000.0,2500.0
