Market,Date,Grade,Arrivals,Unit,Min,Max,Modal
,18/01/2020,AVERAGE,9,Quintal,600.0,800.0,700.0
,20/01/2020,AVERAGE,12,Quintal,400.0,600.0,500.0
,21/01/2020,AVERAGE,9,Quintal,400.0,800.0,600.0
,22/01/2020,AVERAGE,9,Quintal,400.0,700.0,550.0
,23/01/2020,AVERAGE,9,Quintal,400.0,600.0,500.0
,24/01/2020,AVERAGE,9,Quintal,400.0,600.0,500.0
,27/01/2020,AVERAGE,9,Quintal,400.0,600.0,500.0
,28/01/2020,AVERAGE,12,Quintal,400.0,700.0,550.0
,29/01/2020,AVERAGE,9,Quintal,400.0,600.0,500.0
,30/01/2020,AVERAGE,9,Quintal,400.0,600.0,500.0
,31/01/2020,AVERAGE,14,Quintal,400.0,600.0,500.0
Sub Total,Sub Total,Sub Total,242,,,,
GOWRIBIDNUR,03/01/2020,AVERAGE,50,Quintal,400.0,500.0,450.0
,23/01/2020,AVERAGE,42,Quintal,500.0,600.0,550.0
,30/01/2020,AVERAGE,50,Quintal,400.0,500.0,450.0
Sub Total,Sub Total,Sub Total,142,,,,
HASSAN,01/01/2020,AVERAGE,35,Quintal,1000.0,1000.0,1000.0
,02/01/2020,AVERAGE,25,Quintal,1300.0,1510.0,1510.0
,18/01/2020,AVERAGE,50,Quintal,1400.0,1400.0,1400.0
,27/01/2020,AVERAGE,35,Quintal,1000.0,1000.0,1000.0
,30/01/2020,AVERAGE,35,Quintal,1000.0,1000.0,1000.0
Sub Total,Sub Total,Sub Total,180,,,,
HONNALI,01/01/2020,MEDIUM,38,Quintal,700.0,1000.0,953.0
,02/01/2020,MEDIUM,9,Quintal,700.0,1000.0,867.0
,03/01/2020,MEDIUM,32,Quintal,600.0,800.0,713.0
,08/01/2020,MEDIUM,35,Quintal,500.0,750.0,621.0
,10/01/2020,MEDIUM,28,Quintal,500.0,700.0,680.0
,13/01/2020,MEDIUM,30,Quintal,300.0,500.0,450.0
,14/01/2020,MEDIUM,10,Quintal,500.0,600.0,530.0
,16/01/2020,MEDIUM,18,Quintal,400.0,600.0,550.0
,17/01/2020,MEDIUM,28,Quintal,500.0,600.0,530.0
,18/01/2020,MEDIUM,26,Quintal,500.0,600.0,550.0
,20/01/2020,MEDIUM,35,Quintal,300.0,600.0,540.0
,21/01/2020,MEDIUM,18,Quintal,600.0,700.0,680.0
,22/01/2020,MEDIUM,10,Quintal,500.0,700.0,600.0
,23/01/2020,MEDIUM,12,Quintal,500.0,600.0,580.0
,24/01/2020,MEDIUM,15,Quintal,300.0,600.0,500.0
,27/01/2020,MEDIUM,22,Quintal,400.0,600.0,520.0
,28/01/2020,MEDIUM,22,Quintal,500.0,700.0,600.0
,29/01/2020,MEDIUM,25,Quintal,400.0,600.0,550.0
,30/01/2020,MEDIUM,17,Quintal,400.0,600.0,560.0
,31/01/2020,MEDIUM,27,Quintal,450.0,630.0,600.0
Sub Total,Sub Total,Sub Total,457,,,,
HOSAPETE,01/01/2020,AVERAGE,5,Quintal,1400.0,1400.0,1400.0
,04/01/2020,AVERAGE,27,Quintal,1000.0,1800.0,1200.0
,07/01/2020,AVERAGE,55,Quintal,1000.0,1600.0,1200.0
,14/01/2020,AVERAGE,76,Quintal,1000.0,1200.0,1200.0
