Market,Date,Grade,Arrivals,Unit,Min,Max,Modal
,29/01/2020,AVERAGE,15,Quintal,1000.0,1000.0,1000.0
,30/01/2020,AVERAGE,45,Quintal,1110.0,1110.0,1110.0
Sub Total,Sub Total,Sub Total,681,,,,
HONNALI,02/01/2020,MEDIUM,2,Quintal,1300.0,1600.0,1456.0
,03/01/2020,MEDIUM,10,Quintal,1800.0,2000.0,1950.0
,13/01/2020,MEDIUM,20,Quintal,1800.0,2000.0,1950.0
,17/01/2020,MEDIUM,18,Quintal,1400.0,1600.0,1520.0
,18/01/2020,MEDIUM,21,Quintal,1300.0,1600.0,1510.0
,20/01/2020,MEDIUM,31,Quintal,1400.0,1500.0,1480.0
,21/01/2020,MEDIUM,10,Quintal,700.0,1000.0,860.0
,22/01/2020,MEDIUM,16,Quintal,500.0,900.0,780.0
,23/01/2020,MEDIUM,9,Quintal,600.0,800.0,750.0
,24/01/2020,MEDIUM,31,Quintal,600.0,800.0,700.0
,27/01/2020,MEDIUM,43,Quintal,600.0,800.0,700.0
,28/01/2020,MEDIUM,18,Quintal,600.0,800.0,700.0
,29/01/2020,MEDIUM,15,Quintal,600.0,900.0,780.0
,30/01/2020,MEDIUM,22,Quintal,600.0,800.0,720.0
,31/01/2020,MEDIUM,19,Quintal,460.0,700.0,567.0
Sub Total,Sub Total,Sub Total,285,,,,
HOSAPETE,07/01/2020,AVERAGE,6,Quintal,1200.0,2200.0,1500.0
,14/01/2020,AVERAGE,6,Quintal,1200.0,1800.0,1500.0
,21/01/2020,AVERAGE,6,Quintal,1400.0,1600.0,1500.0
,31/01/2020,MEDIUM,15,Quintal,1200.0,1200.0,1200.0
Sub Total,Sub Total,Sub Total,33,,,,
KOLAR,01/01/2020,AVERAGE,40,Quintal,1800.0,2000.0,1900.0
,02/01/2020,AVERAGE,25,Quintal,1800.0,2200.0,2000.0
,03/01/2020,AVERAGE,45,Quintal,1500.0,2000.0,1700.0
,05/01/2020,AVERAGE,55,Quintal,1500.0,2000.0,1700.0
,06/01/2020,AVERAGE,90,Quintal,1800.0,2000.0,1900.0
,07/01/2020,AVERAGE,60,Quintal,1500.0,2000.0,1700.0
,08/01/2020,AVERAGE,70,Quintal,1800.0,2000.0,1900.0
,09/01/2020,AVERAGE,45,Quintal,1500.0,2000.0,1700.0
,10/01/2020,AVERAGE,72,Quintal,1500.0,1800.0,1600.0
,12/01/2020,AVERAGE,50,Quintal,1200.0,1800.0,1600.0
,13/01/2020,AVERAGE,55,Quintal,1200.0,1600.0,1400.0
,14/01/2020,AVERAGE,50,Quintal,1200.0,1600.0,1400.0
,15/01/2020,AVERAGE,15,Quintal,1500.0,1600.0,1550.0
,16/01/2020,AVERAGE,15,Quintal,1200.0,1500.0,1300.0
,17/01/2020,AVERAGE,15,Quintal,1200.0,1800.0,1600.0
,19/01/2020,AVERAGE,20,Quintal,1500.0,1700.0,1600.0
,20/01/2020,AVERAGE,47,Quintal,1200.0,1600.0,1400.0
,21/01/2020,AVERAGE,80,Quintal,1000.0,1500.0,1300.0
,22/01/2020,AVERAGE,35,Quintal,1000.0,1200.0,1100.0
,23/01/2020,AVERAGE,47,Quintal,1000.0,1500.0,1300.0
,24/01/2020,AVERAGE,50,Quintal,800.0,1200.0,1000.0
,26/01/2020,AVERAGE,25,Quintal,1000.0,1200.0,1100.0
,27/01/2020,AVERAGE,65,Quintal,1000.0,1100.0,1050.0
,28/01/2020,AVERAGE,34,Quintal,1000.0,1200.0,1100.0
,29/01/2020,AVERAGE,44,Quintal,1000.0,1200.0,1100.0
,30/01/2020,AVERAGE,55,Quintal,800.0,1000.0,900.0
,31/01/2020,AVERAGE,47,Quintal,800.0,1000.0,900.0
Sub Total,Sub Total,Sub Total,1251,,,,
MULBAGAL,31/01/2020,AVERAGE,30,Quintal,1000.0,1400.0,1200.0
Sub Total,Sub Total,Sub Total,30,,,,
MYSURU,01/01/2020,AVERAGE,25,Quintal,1800.0,2000.0,1950.0
,02/01/2020,AVERAGE,35,Quintal,2300.0,2500.0,2450.0
,03/01/2020,AVERAGE,27,Quintal,1800.0,2000.0,1950.0
,05/01/2020,AVERAGE,33,Quintal,1800.0,2000.0,1950.0
,06/01/2020,AVERAGE,25,Quintal,1600.0,1800.0,1750.0
