,Market,Date,Grade,Arrivals,Unit,Min,Max,Modal
160,KOLAR,13/02/2019,AVERAGE,34,Quintal,2500.0,3000.0,2800.0
161,KOLAR,14/02/2019,AVERAGE,30,Quintal,2000.0,2500.0,2300.0
162,KOLAR,15/02/2019,AVERAGE,40,Quintal,2000.0,2500.0,2300.0
163,KOLAR,17/02/2019,AVERAGE,30,Quintal,2500.0,3000.0,2700.0
164,KOLAR,18/02/2019,AVERAGE,37,Quintal,2500.0,3000.0,2700.0
165,KOLAR,19/02/2019,AVERAGE,45,Quintal,2500.0,3000.0,2700.0
166,KOLAR,20/02/2019,AVERAGE,27,Quintal,2000.0,3000.0,2700.0
167,KOLAR,21/02/2019,AVERAGE,45,Quintal,2500.0,3500.0,3000.0
168,KOLAR,22/02/2019,AVERAGE,32,Quintal,2500.0,3000.0,2700.0
169,KOLAR,24/02/2019,AVERAGE,40,Quintal,2500.0,3000.0,2700.0
170,KOLAR,25/02/2019,AVERAGE,40,Quintal,2500.0,3500.0,3000.0
171,KOLAR,26/02/2019,AVERAGE,27,Quintal,3500.0,4000.0,3700.0
172,KOLAR,27/02/2019,AVERAGE,17,Quintal,3500.0,4500.0,4000.0
173,KOLAR,28/02/2019,AVERAGE,10,Quintal,3000.0,4000.0,3500.0
174,MYSURU,01/02/2019,AVERAGE,86,Quintal,3000.0,3500.0,3200.0
175,MYSURU,03/02/2019,AVERAGE,160,Quintal,3000.0,3500.0,3400.0
176,MYSURU,04/02/2019,AVERAGE,89,Quintal,3200.0,3400.0,3300.0
177,MYSURU,05/02/2019,AVERAGE,129,Quintal,3000.0,3200.0,3100.0
178,MYSURU,06/02/2019,AVERAGE,86,Quintal,3000.0,3200.0,3100.0
179,MYSURU,07/02/2019,AVERAGE,129,Quintal,3000.0,3200.0,3100.0
180,MYSURU,08/02/2019,AVERAGE,89,Quintal,300.0,3200.0,3100.0
181,MYSURU,10/02/2019,AVERAGE,106,Quintal,3000.0,3200.0,3100.0
182,MYSURU,11/02/2019,AVERAGE,79,Quintal,2800.0,3000.0,2900.0
183,MYSURU,13/02/2019,AVERAGE,89,Quintal,2000.0,3000.0,2500.0
184,MYSURU,14/02/2019,AVERAGE,106,Quintal,2800.0,3000.0,2900.0
185,MYSURU,17/02/2019,AVERAGE,106,Quintal,2800.0,3000.0,2850.0
186,MYSURU,18/02/2019,AVERAGE,89,Quintal,2600.0,2800.0,2700.0
187,MYSURU,19/02/2019,AVERAGE,117,Quintal,2500.0,2800.0,2600.0
188,MYSURU,20/02/2019,AVERAGE,89,Quintal,2500.0,2800.0,2600.0
189,MYSURU,24/02/2019,AVERAGE,120,Quintal,3400.0,3600.0,3500.0
190,MYSURU,25/02/2019,AVERAGE,89,Quintal,3600.0,3800.0,3700.0
191,MYSURU,27/02/2019,AVERAGE,120,Quintal,3500.0,4000.0,3800.0
192,MYSURU,28/02/2019,AVERAGE,79,Quintal,3800.0,4000.0,3900.0
193,BANGARPET,04/03/2019,AVERAGE,1,Quintal,3000.0,3500.0,3200.0
194,BANGARPET,05/03/2019,AVERAGE,1,Quintal,2800.0,3200.0,3000.0
